DistributorId,DistributorRegistrationDate
56333000,2020-02-04T08:25:10.103Z
56335027,2020-02-04T05:27:54.393Z
56336679,2020-02-04T16:59:50.680Z
56336985,2020-02-04T13:37:51.230Z
56339550,2020-02-04T13:09:19.770Z
56342796,2020-02-04T15:34:08.937Z
56350305,2020-02-04T04:15:49.213Z
56357300,2020-02-04T05:51:19.913Z
56364947,2020-02-04T01:34:50.830Z
56369966,2020-02-04T15:14:27.677Z
56369977,2020-02-04T04:52:25.777Z
56370573,2020-02-04T04:07:02.443Z
56373384,2020-02-04T07:04:04.603Z
56376135,2020-02-04T05:27:54.630Z
56376774,2020-02-04T13:49:44.440Z
56379381,2020-02-04T11:27:59.820Z
56380085,2020-02-04T05:30:57.443Z
56380563,2020-02-04T03:37:00.327Z
56382538,2020-02-04T04:22:24.790Z
56384602,2020-02-04T04:05:37.353Z
56386082,2020-02-04T13:44:10.153Z
56386285,2020-02-04T17:46:10.440Z
56386617,2020-02-04T08:00:19.970Z
56387478,2020-02-04T01:20:17.277Z
56391950,2020-02-04T09:52:47.207Z
56391990,2020-02-04T08:36:41.577Z
56392136,2020-02-04T16:36:42.540Z
56393313,2020-02-04T07:26:24.547Z
56394068,2020-02-04T05:27:55.913Z
56404536,2020-02-04T14:34:27.210Z
56410201,2020-02-04T07:32:25.090Z
56414483,2020-02-04T08:02:35.587Z
56415923,2020-02-04T15:34:21.700Z
56416255,2020-02-04T05:30:48.780Z
56424622,2020-02-04T05:53:07.080Z
56424639,2020-02-04T16:52:38.610Z
56430490,2020-02-04T12:30:32.393Z
56431429,2020-02-04T07:58:52.823Z
56431615,2020-02-04T05:41:54.230Z
56437289,2020-02-04T07:27:29.983Z
56441999,2020-02-04T15:03:09.190Z
56443723,2020-02-04T04:35:14.400Z
56445973,2020-02-04T10:30:29.953Z
56449009,2020-02-04T10:07:40.197Z
56458267,2020-02-04T05:16:16.860Z
56460270,2020-02-04T12:16:47.253Z
56461788,2020-02-04T06:41:43.327Z
56461952,2020-02-04T10:35:31.023Z
56462767,2020-02-04T08:33:13.590Z
56463268,2020-02-04T08:07:33.217Z
56463350,2020-02-04T10:51:10.707Z
56464928,2020-02-04T04:15:30.837Z
56466889,2020-02-04T17:40:48.073Z
56468549,2020-02-04T14:04:09.737Z
56478187,2020-02-04T07:07:53.787Z
56483740,2020-02-04T07:44:47.783Z
56487823,2020-02-04T10:42:55.110Z
56493873,2020-02-04T07:00:44.137Z
56502408,2020-02-04T13:12:42.483Z
56504556,2020-02-04T12:02:00.223Z
56506620,2020-02-04T09:01:10.850Z
56507072,2020-02-04T09:12:49.633Z
56518994,2020-02-04T08:53:07.123Z
56531013,2020-02-04T10:00:00.917Z
56535974,2020-02-04T04:52:31.400Z
56537209,2020-02-04T06:01:05.170Z
56540992,2020-02-04T14:44:34.703Z
56541170,2020-02-04T13:28:39.597Z
56544511,2020-02-04T10:02:06.500Z
56544513,2020-02-04T11:55:49.690Z
56547046,2020-02-04T11:11:36.597Z
56554246,2020-02-04T06:38:43.313Z
56556661,2020-02-04T07:48:26.427Z
56556886,2020-02-04T14:00:14.313Z
56557888,2020-02-04T04:02:34.320Z
56559000,2020-02-04T09:12:31.513Z
56559002,2020-02-04T03:49:33.757Z
56560485,2020-02-04T00:44:54.497Z
56562572,2020-02-04T04:45:50.753Z
56563179,2020-02-04T03:34:29.767Z
56565486,2020-02-04T04:41:51.740Z
56568423,2020-02-04T03:57:00.770Z
56576789,2020-02-04T08:12:59.053Z
56577270,2020-02-04T13:23:22.163Z
56578224,2020-02-04T05:44:31.240Z
56578556,2020-02-04T17:19:56.697Z
56580199,2020-02-04T13:25:34.003Z
56583299,2020-02-04T06:51:31.293Z
56587839,2020-02-04T11:37:09.553Z
56592210,2020-02-04T13:55:47.113Z
56598636,2020-02-04T13:00:33.717Z
56599420,2020-02-04T05:30:25.587Z
56603986,2020-02-04T15:58:20.543Z
56604275,2020-02-04T06:27:51.823Z
56607902,2020-02-04T12:21:20.800Z
56609399,2020-02-04T13:39:47.080Z
56609748,2020-02-04T09:57:26.620Z
56610143,2020-02-04T05:14:36.233Z
56612977,2020-02-04T06:49:19.050Z
56619678,2020-02-04T06:59:23.337Z
56622344,2020-02-04T10:10:00.047Z
56623441,2020-02-04T09:58:50.417Z
56634205,2020-02-04T07:20:31.603Z
56635136,2020-02-04T06:08:48.940Z
56635161,2020-02-04T18:05:32.550Z
56636787,2020-02-04T08:17:16.937Z
56636844,2020-02-04T17:33:22.097Z
56637766,2020-02-04T04:40:07.973Z
56641238,2020-02-03T18:37:07.817Z
56646273,2020-02-04T10:38:14.317Z
56648231,2020-02-04T06:14:17.747Z
56652124,2020-02-04T03:08:10.407Z
56655745,2020-02-04T13:21:57.500Z
56656582,2020-02-04T08:27:30.633Z
56657242,2020-02-04T14:32:51.120Z
56657388,2020-02-04T08:57:59.003Z
56658012,2020-02-04T03:54:18.233Z
56658181,2020-02-04T07:12:55.077Z
56658991,2020-02-04T02:29:19.160Z
56660488,2020-02-04T07:58:41.440Z
56662189,2020-02-04T14:00:45.580Z
56662260,2020-02-04T05:55:06.990Z
56664826,2020-02-04T15:11:23.017Z
56669917,2020-02-04T05:01:55.063Z
56670435,2020-02-04T06:08:19.307Z
56672556,2020-02-04T11:15:23.550Z
56680900,2020-02-04T13:00:23.090Z
56683983,2020-02-04T02:40:06.280Z
56691162,2020-02-04T05:37:48.903Z
56693930,2020-02-04T11:46:45.760Z
56695178,2020-02-04T02:46:50.317Z
56696241,2020-02-04T15:40:01.867Z
56697282,2020-02-04T08:52:32.980Z
56697531,2020-02-04T05:16:20.497Z
56699927,2020-02-04T10:19:00.813Z
56700485,2020-02-04T09:41:41.347Z
56704632,2020-02-04T07:57:05.820Z
56705414,2020-02-04T11:41:47.530Z
56709436,2020-02-04T06:14:15.437Z
56710475,2020-02-04T03:35:43.050Z
56711156,2020-02-04T10:47:26.937Z
56714826,2020-02-04T07:57:49.873Z
56715865,2020-02-04T05:21:41.177Z
56716655,2020-02-04T05:45:29.650Z
56716801,2020-02-04T04:42:55.707Z
56718948,2020-02-04T04:52:02.933Z
56723001,2020-02-04T05:42:49.253Z
56724959,2020-02-04T06:32:53.880Z
56729058,2020-02-04T01:18:11.350Z
56730163,2020-02-04T05:18:56.473Z
56735052,2020-02-04T07:36:56.093Z
56737402,2020-02-03T19:18:26.310Z
56738212,2020-02-04T05:28:08.277Z
56739652,2020-02-04T12:13:06.243Z
56740153,2020-02-04T04:15:25.540Z
56745560,2020-02-04T04:02:12.747Z
56748915,2020-02-04T06:17:23.477Z
56753403,2020-02-04T08:33:18.793Z
56754451,2020-02-04T05:19:29.033Z
56757219,2020-02-04T03:27:51.047Z
56758550,2020-02-04T04:38:32.643Z
56758879,2020-02-03T18:33:38.457Z
56759529,2020-02-04T12:38:43.593Z
56761008,2020-02-04T09:06:22.720Z
56762148,2020-02-04T00:44:02.877Z
56762151,2020-02-04T05:34:41.063Z
56763144,2020-02-04T05:30:14.653Z
56763914,2020-02-04T02:15:12.927Z
56765706,2020-02-04T03:22:50.620Z
56765923,2020-02-03T18:55:40.867Z
56766058,2020-02-03T19:19:05.540Z
56766619,2020-02-04T12:50:13.690Z
56768348,2020-02-04T09:01:49.283Z
56768955,2020-02-04T05:41:18.623Z
56769552,2020-02-04T01:08:53.697Z
56769836,2020-02-04T00:15:13.157Z
56770177,2020-02-04T03:18:05.950Z
56770641,2020-02-04T04:50:53.400Z
56771571,2020-02-04T01:15:49.080Z
56772830,2020-02-04T00:33:17.800Z
56772905,2020-02-04T10:43:08.580Z
56773160,2020-02-03T18:31:10.183Z
56773472,2020-02-04T00:56:24.383Z
56774256,2020-02-04T01:13:51.700Z
56774574,2020-02-04T09:49:30.377Z
56774651,2020-02-04T02:11:44.613Z
56774917,2020-02-04T00:27:19.600Z
56774969,2020-02-03T18:38:06.323Z
56775134,2020-02-03T18:59:28.057Z
56775320,2020-02-04T01:35:35.697Z
56775409,2020-02-03T18:55:18.083Z
56776105,2020-02-03T18:34:35.210Z
56776208,2020-02-03T18:42:41.517Z
56776237,2020-02-04T01:00:33.830Z
56776677,2020-02-04T06:49:33.033Z
56776938,2020-02-04T00:55:48.623Z
56778501,2020-02-04T09:39:42.560Z
56778795,2020-02-03T19:00:58.777Z
56779065,2020-02-04T02:39:46.990Z
56779245,2020-02-04T01:39:45.010Z
56779305,2020-02-04T01:07:39.277Z
56779316,2020-02-03T18:38:32.100Z
56779360,2020-02-03T18:59:47.030Z
56779420,2020-02-04T04:59:51.973Z
56779683,2020-02-03T18:40:10.843Z
56779782,2020-02-04T02:58:20.647Z
56779792,2020-02-04T03:52:41.340Z
56780233,2020-02-04T01:26:35.923Z
56780587,2020-02-04T02:12:16.317Z
56780845,2020-02-03T18:41:04.730Z
56780957,2020-02-04T03:12:18.960Z
56781303,2020-02-03T19:11:43.310Z
56781423,2020-02-03T18:34:18.653Z
56781770,2020-02-04T04:12:05.897Z
56781853,2020-02-04T01:44:33.490Z
56781896,2020-02-04T07:02:33.847Z
56781898,2020-02-03T18:37:48.310Z
56782153,2020-02-03T18:54:18.300Z
56782293,2020-02-04T01:50:14.360Z
56782451,2020-02-04T02:20:30.810Z
56782566,2020-02-04T03:24:18.390Z
56782809,2020-02-04T02:18:25.430Z
56783138,2020-02-04T01:06:22.770Z
56783152,2020-02-04T02:41:28.930Z
56783155,2020-02-03T19:07:31.210Z
56783252,2020-02-03T19:02:19.807Z
56783290,2020-02-04T02:37:16.173Z
56783343,2020-02-04T01:19:02.153Z
56783461,2020-02-04T01:34:13.340Z
56783610,2020-02-03T18:54:55.470Z
56783662,2020-02-04T01:43:29.393Z
56783770,2020-02-04T01:06:30.167Z
56783890,2020-02-03T18:31:17.880Z
56783939,2020-02-03T18:56:10.317Z
56783974,2020-02-03T19:23:04.573Z
56784017,2020-02-03T19:14:03.577Z
56784057,2020-02-03T19:14:59.400Z
56784068,2020-02-03T18:32:31.707Z
56784071,2020-02-03T18:45:51.300Z
56784126,2020-02-03T18:37:23.870Z
56784160,2020-02-03T18:57:06.410Z
56784171,2020-02-04T01:12:06.637Z
56784177,2020-02-04T00:55:42.300Z
56784237,2020-02-04T01:09:46.123Z
56784263,2020-02-04T02:53:15.630Z
56784303,2020-02-03T19:20:58.010Z
56784329,2020-02-03T18:34:45.530Z
56784383,2020-02-03T18:50:40.783Z
56784420,2020-02-04T00:49:43.863Z
56784449,2020-02-03T18:44:02.343Z
56784624,2020-02-04T05:10:10.473Z
56784629,2020-02-03T18:52:50.603Z
56784810,2020-02-04T06:16:08.257Z
56784955,2020-02-04T00:11:52.137Z
56784958,2020-02-04T00:52:28.773Z
56785158,2020-02-04T03:25:29.710Z
56785193,2020-02-03T19:05:00.197Z
56785196,2020-02-04T01:31:22.400Z
56785238,2020-02-04T01:38:09.777Z
56785313,2020-02-03T18:46:31.957Z
56785324,2020-02-04T02:06:07.233Z
56785625,2020-02-04T03:03:43.380Z
56785714,2020-02-03T19:11:50.517Z
56785740,2020-02-04T03:09:11.730Z
56786229,2020-02-03T19:12:16.473Z
56786294,2020-02-03T19:02:51.337Z
56786295,2020-02-03T18:43:49.327Z
56786307,2020-02-04T02:04:07.910Z
56786310,2020-02-04T01:37:03.840Z
56786341,2020-02-04T01:52:15.847Z
56786388,2020-02-04T01:42:32.080Z
56786412,2020-02-03T18:48:56.267Z
56786425,2020-02-04T01:58:48.827Z
56786427,2020-02-03T18:48:30.160Z
56786511,2020-02-04T01:50:20.340Z
56786547,2020-02-04T01:38:26.143Z
56786551,2020-02-04T06:30:40.097Z
56786593,2020-02-04T01:30:30.903Z
56786627,2020-02-04T17:32:14.890Z
56786773,2020-02-03T18:46:41.177Z
56786787,2020-02-04T13:18:19.157Z
56786810,2020-02-04T02:16:13.663Z
56786894,2020-02-04T02:04:49.840Z
56786931,2020-02-04T00:22:43.237Z
56786985,2020-02-04T01:55:47.303Z
56786991,2020-02-04T01:46:47.753Z
56787025,2020-02-04T00:53:50.280Z
56787185,2020-02-04T01:01:18.270Z
56787194,2020-02-04T02:41:17.400Z
56787294,2020-02-04T02:35:32.120Z
56787317,2020-02-03T18:40:46.813Z
56787337,2020-02-03T19:18:45.123Z
56787371,2020-02-03T19:22:13.537Z
56787397,2020-02-03T18:48:07.083Z
56787415,2020-02-03T18:48:34.367Z
56787423,2020-02-04T02:02:41.443Z
56787449,2020-02-04T01:34:09.497Z
56787623,2020-02-04T02:33:15.933Z
56787652,2020-02-03T18:39:19.720Z
56787787,2020-02-03T18:31:09.547Z
56787850,2020-02-03T18:39:54.450Z
56787870,2020-02-04T02:22:25.617Z
56787910,2020-02-04T04:21:31.317Z
56787958,2020-02-03T18:56:52.627Z
56788110,2020-02-03T18:52:23.697Z
56788133,2020-02-03T18:39:27.100Z
56788204,2020-02-03T19:10:29.993Z
56788210,2020-02-03T18:41:14.547Z
56788218,2020-02-04T02:33:51.380Z
56788242,2020-02-04T09:09:19.710Z
56788321,2020-02-04T02:26:21.797Z
56788384,2020-02-04T01:03:21.080Z
56788410,2020-02-03T18:55:06.770Z
56788413,2020-02-03T19:22:07.953Z
56788434,2020-02-04T02:19:48.717Z
56788468,2020-02-03T18:50:02.820Z
56788490,2020-02-03T19:15:36.623Z
56788516,2020-02-04T01:54:49.897Z
56788517,2020-02-04T02:39:17.707Z
56788599,2020-02-03T19:07:10.963Z
56788637,2020-02-03T19:00:50.450Z
56788720,2020-02-03T23:54:21.820Z
56788957,2020-02-04T02:19:41.053Z
56789106,2020-02-04T00:04:05.270Z
56789163,2020-02-04T03:14:07.497Z
56789338,2020-02-04T03:19:48.723Z
56789375,2020-02-03T19:16:24.560Z
56789664,2020-02-04T01:38:13.473Z
56789727,2020-02-03T18:55:57.110Z
56789928,2020-02-04T06:13:05.627Z
56789956,2020-02-03T18:45:53.937Z
56789979,2020-02-03T19:05:41.380Z
56790053,2020-02-04T00:08:06.850Z
56790148,2020-02-03T18:48:56.687Z
56790182,2020-02-04T02:14:53.793Z
56790311,2020-02-04T02:26:21.507Z
56790354,2020-02-04T00:44:03.080Z
56790503,2020-02-04T00:11:52.487Z
56790657,2020-02-04T01:57:54.160Z
56790663,2020-02-03T18:47:51.053Z
56790983,2020-02-04T02:20:53.963Z
56791067,2020-02-04T02:17:05.260Z
56791070,2020-02-03T18:42:27.033Z
56791161,2020-02-04T02:02:39.113Z
56791164,2020-02-04T01:16:59.547Z
56791224,2020-02-04T01:31:30.400Z
56791310,2020-02-04T01:10:21.460Z
56791428,2020-02-04T03:37:27.583Z
56791617,2020-02-04T04:07:01.190Z
56791631,2020-02-04T00:52:24.063Z
56791677,2020-02-04T01:48:56.323Z
56791711,2020-02-04T01:22:16.510Z
56791779,2020-02-03T23:53:02.240Z
56791808,2020-02-04T03:10:00.890Z
56791839,2020-02-04T02:44:01.640Z
56791843,2020-02-04T04:28:09.590Z
56791929,2020-02-03T19:23:57.870Z
56791934,2020-02-04T02:46:23.083Z
56791940,2020-02-03T19:10:44.600Z
56792000,2020-02-04T00:56:13.970Z
56792046,2020-02-04T00:36:25.890Z
56792086,2020-02-03T19:26:06.200Z
56792131,2020-02-03T19:09:44.230Z
56792137,2020-02-04T02:01:58.670Z
56792192,2020-02-04T01:23:21.953Z
56792217,2020-02-04T02:58:33.387Z
56792286,2020-02-04T03:05:52.410Z
56792383,2020-02-04T01:49:00.740Z
56792400,2020-02-03T18:39:43.307Z
56792466,2020-02-03T19:26:34.283Z
56792480,2020-02-04T00:24:51.623Z
56792513,2020-02-04T02:50:47.740Z
56792515,2020-02-04T02:02:54.057Z
56792553,2020-02-04T01:51:25.460Z
56792564,2020-02-04T02:03:50.520Z
56792595,2020-02-04T01:10:10.670Z
56792618,2020-02-04T01:14:38.493Z
56792632,2020-02-04T03:01:12.150Z
56792707,2020-02-04T02:39:29.490Z
56792784,2020-02-04T02:26:38.017Z
56792796,2020-02-04T02:18:30.537Z
56792830,2020-02-04T01:23:36.767Z
56792899,2020-02-04T02:01:12.177Z
56792965,2020-02-04T02:28:00.547Z
56792999,2020-02-04T01:53:11.430Z
56793048,2020-02-04T03:34:13.890Z
56793074,2020-02-04T03:13:54.680Z
56793122,2020-02-04T01:36:09.157Z
56793240,2020-02-03T19:08:23.017Z
56793276,2020-02-04T02:55:04.630Z
56793316,2020-02-04T01:37:57.270Z
56793334,2020-02-04T01:45:19.307Z
56793371,2020-02-04T01:29:33.367Z
56793442,2020-02-04T02:50:36.757Z
56793580,2020-02-04T01:28:58.367Z
56793589,2020-02-04T00:44:18.400Z
56793614,2020-02-04T02:23:59.523Z
56793623,2020-02-04T02:19:05.903Z
56793694,2020-02-04T00:41:05.860Z
56793780,2020-02-04T02:03:57.573Z
56793849,2020-02-04T03:34:46.977Z
56793855,2020-02-04T00:47:25.230Z
56793964,2020-02-04T04:33:32.007Z
56793992,2020-02-04T01:52:19.097Z
56794069,2020-02-04T01:43:53.683Z
56794087,2020-02-04T02:15:16.743Z
56794318,2020-02-04T03:15:07.237Z
56794364,2020-02-04T02:37:26.617Z
56794459,2020-02-04T03:13:58.307Z
56794462,2020-02-04T02:11:54.500Z
56794605,2020-02-04T01:32:12.930Z
56794634,2020-02-04T02:30:58.320Z
56794656,2020-02-04T01:39:23.223Z
56794665,2020-02-04T03:25:29.463Z
56794676,2020-02-04T01:41:32.403Z
56794690,2020-02-04T02:58:45.983Z
56794739,2020-02-04T01:49:23.863Z
56794745,2020-02-04T03:09:50.333Z
56794773,2020-02-04T01:33:39.050Z
56794925,2020-02-04T03:26:30.590Z
56794977,2020-02-04T02:01:12.230Z
56795086,2020-02-04T02:50:11.577Z
56795128,2020-02-04T02:13:48.030Z
56795168,2020-02-04T03:25:53.070Z
56795198,2020-02-04T03:39:58.260Z
56795215,2020-02-04T03:09:44.190Z
56795258,2020-02-04T02:41:34.287Z
56795487,2020-02-04T05:27:33.887Z
56795492,2020-02-04T01:57:23.537Z
56795512,2020-02-04T01:25:25.987Z
56795569,2020-02-04T02:10:18.607Z
56795630,2020-02-04T02:08:59.500Z
56795736,2020-02-04T02:14:26.330Z
56795827,2020-02-04T03:28:17.073Z
56795838,2020-02-04T02:12:29.833Z
56795879,2020-02-04T02:06:36.613Z
56795885,2020-02-04T02:29:44.963Z
56795930,2020-02-04T02:05:01.690Z
56795953,2020-02-04T03:04:16.687Z
56795965,2020-02-04T13:32:22.560Z
56795984,2020-02-04T03:27:05.833Z
56795999,2020-02-04T02:35:00.363Z
56796002,2020-02-04T02:00:21.020Z
56796090,2020-02-04T02:46:27.060Z
56796145,2020-02-04T02:43:52.527Z
56796170,2020-02-04T01:37:56.143Z
56796325,2020-02-04T02:36:41.633Z
56796465,2020-02-04T02:51:09.450Z
56796695,2020-02-04T03:00:43.687Z
56796751,2020-02-04T02:38:02.957Z
56796794,2020-02-04T02:49:54.730Z
56796960,2020-02-04T03:17:39.830Z
56797009,2020-02-04T02:25:26.100Z
56797015,2020-02-04T02:43:47.800Z
56797143,2020-02-04T03:04:52.513Z
56797379,2020-02-04T02:34:27.850Z
56797642,2020-02-04T03:41:35.567Z
56797650,2020-02-04T02:02:55.460Z
56797750,2020-02-04T02:10:12.163Z
56797960,2020-02-04T02:54:24.810Z
56797983,2020-02-04T03:03:57.650Z
56797991,2020-02-04T02:54:53.110Z
56797997,2020-02-04T02:51:59.853Z
56798043,2020-02-04T02:27:11.533Z
56798123,2020-02-04T02:30:27.553Z
56798194,2020-02-04T01:18:23.253Z
56798206,2020-02-04T02:23:37.120Z
56798211,2020-02-04T02:30:54.230Z
56798266,2020-02-04T02:52:19.813Z
56798278,2020-02-04T06:32:26.187Z
56798291,2020-02-04T02:37:42.710Z
56798338,2020-02-04T02:50:44.507Z
56798355,2020-02-04T03:08:01.657Z
56798380,2020-02-04T02:24:25.840Z
56798406,2020-02-04T03:27:08.120Z
56798420,2020-02-04T02:44:35.770Z
56798500,2020-02-04T01:40:19.387Z
56798501,2020-02-04T03:00:55.530Z
56798518,2020-02-04T03:41:19.690Z
56798527,2020-02-04T03:36:39.420Z
56798623,2020-02-04T03:30:19.830Z
56798630,2020-02-04T03:44:04.857Z
56798640,2020-02-04T03:08:49.893Z
56798706,2020-02-04T02:48:25.540Z
56798747,2020-02-04T02:35:02.093Z
56798756,2020-02-04T03:05:17.780Z
56798790,2020-02-04T03:22:25.850Z
56798816,2020-02-04T02:32:05.450Z
56798833,2020-02-04T02:39:49.673Z
56798890,2020-02-04T02:49:32.720Z
56799079,2020-02-04T03:02:32.553Z
56799096,2020-02-04T02:13:17.400Z
56799119,2020-02-04T02:07:47.947Z
56799179,2020-02-04T03:39:02.787Z
56799227,2020-02-04T02:43:54.970Z
56799317,2020-02-04T02:21:45.257Z
56799353,2020-02-04T03:08:28.480Z
56799579,2020-02-04T03:50:20.593Z
56799617,2020-02-04T01:55:24.897Z
56799629,2020-02-04T04:42:20.413Z
56799657,2020-02-04T02:20:53.690Z
56799820,2020-02-04T02:56:51.243Z
56799832,2020-02-04T02:47:55.900Z
56799852,2020-02-04T03:14:22.920Z
56799883,2020-02-04T02:38:16.880Z
56799897,2020-02-04T02:08:53.250Z
56799912,2020-02-04T03:09:22.343Z
56799914,2020-02-04T02:56:37.627Z
56799926,2020-02-04T02:33:50.310Z
56800095,2020-02-04T02:30:41.013Z
56800144,2020-02-04T02:37:13.733Z
56800178,2020-02-04T02:32:35.910Z
56800189,2020-02-04T03:03:17.727Z
56800258,2020-02-04T02:56:53.170Z
56800267,2020-02-04T03:03:45.357Z
56800421,2020-02-04T03:04:45.183Z
56800461,2020-02-04T03:17:31.057Z
56800501,2020-02-04T03:01:37.867Z
56800541,2020-02-04T02:44:16.987Z
56800676,2020-02-04T03:01:54.530Z
56800739,2020-02-04T03:59:37.690Z
56800773,2020-02-04T03:10:07.010Z
56800879,2020-02-04T02:07:47.320Z
56800902,2020-02-04T02:52:14.640Z
56800916,2020-02-04T03:24:55.210Z
56800953,2020-02-04T02:54:53.443Z
56800968,2020-02-04T02:47:37.553Z
56800980,2020-02-04T02:55:19.490Z
56801011,2020-02-04T02:55:57.550Z
56801020,2020-02-04T03:20:54.333Z
56801037,2020-02-04T02:52:20.030Z
56801042,2020-02-04T03:41:37.767Z
56801171,2020-02-04T02:39:25.803Z
56801222,2020-02-04T02:53:37.077Z
56801228,2020-02-04T02:30:37.367Z
56801240,2020-02-04T03:21:35.640Z
56801311,2020-02-04T02:16:51.147Z
56801312,2020-02-04T02:50:06.513Z
56801400,2020-02-04T02:58:25.803Z
56801403,2020-02-04T03:00:12.070Z
56801483,2020-02-04T03:39:39.030Z
56801529,2020-02-04T02:48:46.990Z
56801626,2020-02-04T03:09:02.173Z
56801718,2020-02-04T02:54:38.127Z
56801723,2020-02-04T03:30:08.737Z
56801790,2020-02-04T02:55:36.843Z
56801838,2020-02-04T03:41:03.647Z
56801939,2020-02-04T03:44:58.670Z
56802042,2020-02-04T04:16:52.247Z
56802062,2020-02-04T03:26:53.143Z
56802133,2020-02-04T03:01:15.697Z
56802388,2020-02-04T03:01:14.077Z
56802405,2020-02-04T03:38:38.040Z
56802414,2020-02-04T08:37:24.660Z
56802428,2020-02-04T02:39:43.677Z
56802474,2020-02-04T03:12:58.463Z
56802519,2020-02-04T03:20:18.803Z
56802639,2020-02-04T03:11:13.957Z
56802722,2020-02-04T02:50:01.890Z
56802769,2020-02-04T03:19:19.877Z
56802875,2020-02-04T04:45:33.603Z
56802957,2020-02-04T03:38:24.330Z
56802991,2020-02-04T16:47:48.183Z
56803146,2020-02-04T03:04:34.720Z
56803147,2020-02-04T03:00:13.047Z
56803197,2020-02-04T03:01:22.930Z
56803350,2020-02-04T03:12:17.747Z
56803470,2020-02-04T03:04:35.177Z
56803559,2020-02-04T02:49:21.757Z
56803562,2020-02-04T05:08:06.913Z
56803619,2020-02-04T03:54:51.147Z
56803636,2020-02-04T02:44:11.323Z
56803639,2020-02-04T02:54:27.543Z
56803765,2020-02-04T03:07:07.513Z
56803776,2020-02-04T03:13:37.097Z
56803787,2020-02-04T02:23:45.097Z
56803825,2020-02-04T03:11:41.463Z
56803828,2020-02-04T02:45:49.217Z
56803842,2020-02-04T03:51:18.233Z
56803882,2020-02-04T03:42:21.703Z
56803925,2020-02-04T03:51:37.833Z
56803962,2020-02-04T03:09:34.947Z
56804014,2020-02-04T03:13:24.617Z
56804028,2020-02-04T02:42:58.937Z
56804062,2020-02-04T03:30:32.990Z
56804074,2020-02-04T03:08:14.267Z
56804091,2020-02-04T03:52:42.703Z
56804105,2020-02-04T03:16:52.350Z
56804142,2020-02-04T03:23:25.837Z
56804260,2020-02-04T03:19:17.633Z
56804352,2020-02-04T03:22:27.433Z
56804431,2020-02-04T03:45:29.223Z
56804620,2020-02-04T03:06:54.080Z
56804666,2020-02-04T03:01:21.767Z
56804761,2020-02-04T03:26:56.693Z
56804769,2020-02-04T03:34:24.657Z
56804873,2020-02-04T06:29:01.487Z
56804949,2020-02-04T02:49:41.510Z
56804950,2020-02-04T03:00:27.310Z
56804964,2020-02-04T03:16:42.717Z
56804984,2020-02-04T03:44:30.997Z
56805096,2020-02-04T03:35:15.933Z
56805138,2020-02-04T03:18:05.377Z
56805167,2020-02-04T03:26:32.013Z
56805327,2020-02-04T03:26:19.160Z
56805416,2020-02-04T03:24:59.750Z
56805456,2020-02-04T03:09:02.800Z
56805462,2020-02-04T03:33:30.740Z
56805634,2020-02-04T03:31:36.077Z
56805642,2020-02-04T03:13:24.180Z
56805665,2020-02-04T03:13:07.333Z
56805725,2020-02-04T03:05:51.653Z
56805774,2020-02-04T03:18:01.080Z
56805823,2020-02-04T03:21:11.400Z
56805848,2020-02-04T03:25:45.350Z
56805965,2020-02-04T04:08:21.763Z
56805980,2020-02-04T03:19:30.053Z
56806026,2020-02-04T03:39:48.447Z
56806169,2020-02-04T03:22:14.790Z
56806215,2020-02-04T03:42:58.850Z
56806310,2020-02-04T03:23:01.927Z
56806323,2020-02-04T03:27:35.347Z
56806372,2020-02-04T03:52:44.500Z
56806386,2020-02-04T03:18:10.147Z
56806461,2020-02-04T03:23:58.860Z
56806596,2020-02-04T03:13:27.740Z
56806618,2020-02-04T03:18:05.453Z
56806782,2020-02-04T03:10:55.373Z
56806859,2020-02-04T03:22:56.703Z
56806864,2020-02-04T03:15:37.523Z
56806865,2020-02-04T03:23:04.257Z
56806919,2020-02-04T03:31:17.473Z
56807107,2020-02-04T03:33:45.067Z
56807176,2020-02-04T03:41:03.767Z
56807254,2020-02-04T03:29:31.197Z
56807268,2020-02-04T04:15:04.050Z
56807285,2020-02-04T03:58:38.383Z
56807435,2020-02-04T03:38:08.087Z
56807512,2020-02-04T04:02:23.230Z
56807638,2020-02-04T03:59:27.913Z
56807658,2020-02-04T05:18:13.827Z
56807663,2020-02-04T03:52:27.630Z
56807704,2020-02-04T03:21:10.873Z
56807721,2020-02-04T03:17:18.783Z
56807806,2020-02-04T03:33:42.400Z
56807901,2020-02-04T03:19:52.297Z
56807921,2020-02-04T03:53:20.523Z
56807923,2020-02-04T03:38:45.850Z
56807924,2020-02-04T03:43:24.860Z
56807926,2020-02-04T04:33:45.297Z
56807941,2020-02-04T03:48:38.590Z
56807984,2020-02-04T03:26:11.467Z
56808124,2020-02-04T03:27:18.180Z
56808127,2020-02-04T03:49:25.733Z
56808224,2020-02-04T03:04:43.747Z
56808333,2020-02-04T03:18:37.810Z
56808487,2020-02-04T03:27:07.180Z
56808510,2020-02-04T02:57:07.460Z
56808536,2020-02-04T03:32:44.530Z
56808547,2020-02-04T03:24:32.210Z
56808680,2020-02-04T03:57:30.817Z
56808739,2020-02-04T04:17:46.097Z
56808754,2020-02-04T03:38:38.293Z
56808932,2020-02-04T04:04:18.553Z
56808995,2020-02-04T15:13:47.190Z
